Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.35, 9.33) Gyro: (0.0, 0.002181661564992912, -0.003272492347489368) Lin Acceleration NoG: (0.0, 0.04, -0.36) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 5.115371942520142
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (0.0, -1.33, 9.32) Gyro: (0.0, 0.0, -0.002181661564992912) Lin Acceleration NoG: (0.0, 0.05, -0.38) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 5.237335920333862
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.35, 9.33) Gyro: (0.0, 0.001090830782496456, 0.002181661564992912) Lin Acceleration NoG: (0.0, 0.05, -0.37) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 5.35948634147644
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.02, -1.34, 9.33) Gyro: (0.001090830782496456, -0.004363323129985824, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.04, -0.39) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 5.480058431625366
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.02, -1.34, 9.34) Gyro: (-0.001090830782496456, -0.004363323129985824, 0.001090830782496456) Lin Acceleration NoG: (-0.01, 0.05, -0.35000000000000003) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 5.602308750152588
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.34, 9.34) Gyro: (0.0, -0.004363323129985824, -0.001090830782496456) Lin Acceleration NoG: (0.01, 0.05, -0.38) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 5.722716569900513
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.34, 9.33) Gyro: (0.002181661564992912, 0.001090830782496456, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.05, -0.36) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 5.845664024353027
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (0.0, -1.35, 9.34) Gyro: (0.002181661564992912, 0.0, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.03, -0.35000000000000003) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 5.9667744636535645
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.02, -1.36, 9.28) Gyro: (0.001090830782496456, 0.0, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.02, -0.42) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 6.08925199508667
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.03, -1.33, 9.33) Gyro: (0.0, 0.001090830782496456, 0.0) Lin Acceleration NoG: (-0.02, 0.06, -0.37) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 6.210158824920654
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.34, 9.35) Gyro: (-0.001090830782496456, 0.002181661564992912, -0.001090830782496456) Lin Acceleration NoG: (0.0, 0.05, -0.35000000000000003) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 6.3304078578948975
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.33, 9.31) Gyro: (0.0, 0.001090830782496456, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.06, -0.39) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 6.451822519302368
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (0.0, -1.35, 9.32) Gyro: (-0.002181661564992912, 0.0, 0.0) Lin Acceleration NoG: (0.0, 0.05, -0.36) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 6.574620485305786
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.34, 9.33) Gyro: (-0.001090830782496456, -0.001090830782496456, -0.002181661564992912) Lin Acceleration NoG: (0.0, 0.03, -0.36) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 6.69664454460144
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.35, 9.35) Gyro: (0.001090830782496456, 0.0, -0.001090830782496456) Lin Acceleration NoG: (0.0, 0.04, -0.37) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 6.817650556564331
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.02, -1.33, 9.31) Gyro: (-0.003272492347489368, 0.0, 0.0) Lin Acceleration NoG: (-0.01, 0.04, -0.39) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 6.938000202178955
